#{"t_start": 1767729416.695586, "env_id": null}
r,l,t
580.189921,240,307.257518
890.227361,240,307.295844
677.837701,240,307.333482
983.144422,240,307.37117
585.538541,240,307.409253
1189.095801,240,307.448978
888.138682,240,307.488032
788.647022,240,307.526548
877.701148,240,307.971324
586.150786,240,308.009604
1083.540679,240,308.047807
-910.508905,54,308.056448
782.751436,240,308.094529
1090.115075,240,308.132616
773.662544,240,308.170707
680.66115,240,308.208604
791.005291,240,308.246574
781.296503,240,308.687584
586.530134,240,308.725625
979.988023,240,308.76361
980.681403,240,308.801543
982.000183,240,308.840136
885.578912,240,308.878207
1295.727391,240,308.916268
1083.825119,240,308.954311
777.607543,240,308.992177
882.480141,240,309.430183
-513.413796,133,309.451131
885.057615,240,309.48967
377.984031,240,309.529155
778.568259,240,309.568057
777.841272,240,309.60671
792.206408,240,309.645696
1192.875629,240,309.684223
1080.503525,240,309.722025
782.064436,240,310.15453
780.187819,240,310.194615
-417.540209,154,310.219441
888.547319,240,310.258184
976.546862,240,310.296959
885.25208,240,310.337275
982.918902,240,310.377683
978.870687,240,310.417121
769.466071,240,310.455905
982.365761,240,310.89576
683.700228,240,310.93442
790.459131,240,310.972663
687.551193,240,311.010548
988.415578,240,311.048364
983.537267,240,311.08627
1085.498079,240,311.124083
1086.838445,240,311.161887
1184.819184,240,311.599887
1081.015904,240,311.637943
1078.069425,240,311.678507
1292.273272,240,311.71854
988.157415,240,311.757464
991.899239,240,311.797524
779.695176,240,311.83659
874.918259,240,311.875475
982.395886,240,311.91543
1184.989986,240,312.342563
784.258672,240,312.381994
795.160979,240,312.421816
1089.006957,240,312.461412
1084.635751,240,312.500556
777.202987,240,312.539977
787.068454,240,312.579566
1088.780363,240,312.618167
1090.664558,240,313.057318
1073.446654,240,313.097277
887.887648,240,313.136634
1092.317981,240,313.176528
1085.899737,240,313.215673
779.235685,240,313.255105
581.780789,240,313.29494
683.529312,240,313.333818
879.768352,240,313.373238
1180.617674,240,313.828513
980.98506,240,313.869031
881.399748,240,313.909701
484.531821,240,313.950163
783.124202,240,313.990273
1186.668664,240,314.031565
979.614182,240,314.072504
593.594851,240,314.113295
987.392863,240,314.557142
1288.861563,240,314.595704
1080.649211,240,314.634038
785.32198,240,314.672297
1087.049322,240,314.71061
885.421817,240,314.748979
885.126801,240,314.788153
981.015215,240,314.827
983.110203,240,314.866888
987.953891,240,315.306589
990.915507,240,315.34534
1089.681962,240,315.384157
987.728158,240,315.423121
782.983326,240,315.46139
