#{"t_start": 1767471139.7605793, "env_id": null}
r,l,t
-1009.681537,35,44.648248
-1007.753771,41,44.702695
-806.074792,43,44.783478
-1009.323124,46,44.851296
-1008.010225,46,44.920799
-1006.943839,38,44.998591
-1010.901229,53,45.080372
-1007.586619,45,45.152182
-806.129768,35,45.206624
-1008.37509,46,45.298378
-907.19619,41,45.378165
-1008.030495,42,45.458786
-1008.600566,39,45.536579
-907.671639,51,45.617362
-908.194989,36,45.670003
-908.728192,44,45.746921
-1008.031485,39,45.805848
-906.353537,38,45.863695
-908.450066,35,45.912563
-908.052134,45,45.991352
-908.334235,40,46.056179
-606.910181,43,46.132982
-909.399828,39,46.185482
-1009.391018,38,46.257911
-908.805468,48,46.328795
-1008.777631,38,46.398607
-1006.569623,37,46.447477
-906.304608,35,46.512858
-1006.814925,35,46.558734
-1008.17588,41,46.613588
-1012.404869,60,46.704348
-1009.816912,41,46.786013
-1009.342976,36,46.840962
-1010.037216,39,46.905897
-1012.023807,69,47.024579
-907.263857,37,47.086413
-1010.552986,46,47.149493
-1007.751752,48,47.225937
-810.025781,41,47.293755
-909.127503,40,47.353597
-1010.380706,53,47.428395
-1009.2298,42,47.503855
-1007.52105,36,47.563694
-1011.560012,48,47.634506
-907.119776,41,47.694345
-1009.329383,34,47.766995
-1007.428626,36,47.821904
-908.628815,43,47.886731
-1010.045766,47,47.959536
-909.430472,36,48.026357
-1007.177701,44,48.101713
-1007.478958,57,48.189478
-1010.461068,50,48.268788
-1007.298686,48,48.339598
-1008.070589,34,48.387309
-1007.775669,59,48.473687
-906.728001,43,48.556133
-1007.556171,40,48.618024
-908.958449,45,48.684847
-912.012909,50,48.764633
-1009.883067,50,48.843527
-1006.367319,45,48.914932
-908.193847,47,48.981754
-1006.871652,45,49.061539
-907.618193,51,49.139922
-1012.578313,44,49.208738
-1010.628787,46,49.284539
-1007.845824,42,49.354667
-1010.144377,42,49.405536
-1011.418527,37,49.471049
-1011.402294,42,49.548841
-907.437226,42,49.612671
-1010.164268,41,49.67901
-1009.913832,51,49.771762
-1007.443817,43,49.840577
-1007.211587,40,49.903418
-1009.253493,49,49.973747
-906.872815,38,50.043449
-909.353492,46,50.119942
-1009.360962,40,50.185767
-1010.974464,62,50.281517
-1009.698259,46,50.345026
-907.233185,44,50.419827
-906.325041,44,50.485651
-1008.7675,45,50.564443
-908.997862,43,50.640972
-1009.451263,48,50.71677
-1006.737022,50,50.80254
-1009.093044,46,50.893298
-1008.645025,41,50.953871
-1008.497224,38,51.009721
-1007.074475,34,51.06358
-1009.806167,56,51.145078
-1007.224289,41,51.197936
-907.785803,41,51.254785
-1010.048689,60,51.365006
-1006.882991,42,51.422852
-1009.779642,41,51.476707
-1010.424406,43,51.543058
-1007.802066,43,51.605891
-1011.03645,37,51.653763
-1007.709565,44,51.733641
-1008.434201,38,51.807984
-1008.384079,44,51.881787
-908.614355,44,51.9516
-1007.633001,41,52.010961
-909.48266,43,52.089751
-1006.740155,40,52.160333
-1007.906051,43,52.238264
-1010.730621,49,52.332013
-1010.750109,55,52.416787
-1010.579784,41,52.499985
-1007.044932,38,52.568802
-1010.663706,41,52.624665
-907.354868,42,52.68711
-1008.237616,46,52.753931
-907.855027,40,52.832753
-1006.926084,40,52.894591
-1006.704329,43,52.949462
-1007.940076,42,53.010129
-1008.77969,42,53.074963
-907.352178,32,53.120842
-1006.314115,35,53.171214
-1008.127804,50,53.24182
-907.918233,44,53.320157
-908.451794,37,53.384984
-1009.836106,52,53.465973
-1009.932016,42,53.528806
-908.383893,40,53.604603
-1006.99975,48,53.671174
-1010.014141,45,53.75495
-907.440093,36,53.809807
-1010.474637,46,53.885411
-1007.868595,49,53.96428
-908.078523,40,54.021128
-909.020265,48,54.098921
-1009.511206,45,54.179711
-1007.521089,44,54.245146
-909.360568,49,54.326926
-1011.586395,42,54.400075
-1007.692194,47,54.470881
-909.489486,41,54.528273
-1007.65931,43,54.600082
-1008.735909,45,54.664908
-1007.594419,42,54.72343
-1008.279089,46,54.786262
-1009.402011,37,54.845104
-906.978597,37,54.909931
-907.740977,49,54.987242
-808.055629,42,55.053066
-1008.324616,45,55.138843
-1007.753832,50,55.211195
-1009.429279,41,55.278017
-1010.152072,63,55.385735
-1006.467359,52,55.461172
-909.006569,42,55.524005
-1007.777468,51,55.616417
-1006.872783,50,55.700193
-1009.285249,50,55.788954
-806.579304,40,55.853781
-1013.270812,42,55.919605
-1009.720556,38,55.98296
-1010.539895,44,56.061568
-908.492519,36,56.136504
-1007.801,45,56.213298
-909.55575,69,56.350931
-1006.752083,38,56.408627
-906.969402,52,56.494428
-907.510382,52,56.590172
-1008.12341,39,56.670956
-1011.451118,47,56.758557
-1006.422782,42,56.840136
-1009.939011,48,56.919917
-1006.835939,39,56.991724
-1008.125532,35,57.065056
-1013.975463,65,57.183293
-907.560313,57,57.267963
-1009.597373,43,57.343356
-1011.485594,48,57.43511
-1008.207639,34,57.480703
-1008.485994,53,57.587458
-1007.066991,40,57.644307
-1005.715884,51,57.729083
-1006.799466,37,57.789938
-1006.190379,36,57.868447
-1010.526198,44,57.939258
-1007.432857,37,57.992118
-1007.123718,42,58.043665
-907.123034,47,58.124449
-1008.764275,37,58.1803
-1010.96168,64,58.290231
-908.505332,39,58.368565
-1007.691559,48,58.434389
-908.620303,44,58.498219
-909.825679,50,58.571024
-908.702039,39,58.638789
-909.208817,37,58.69365
-1006.742859,62,58.798263
-908.138942,40,58.871212
-909.491976,56,58.952805
-1008.834561,55,59.051734
-1006.483476,41,59.129526
-706.900917,44,59.204326
-1009.471261,70,59.323837
-1006.85435,40,59.394651
-1008.814793,44,59.462478
-1009.764004,53,59.552761
-1010.077088,39,59.620589
-1010.730342,47,59.695395
-908.597814,40,59.76076
-1010.217882,47,59.84553
-1009.799469,41,59.901397
-1008.237748,51,59.979271
-1009.374271,44,60.037661
-1007.357824,42,60.119441
-1006.600714,40,60.178283
-1007.346619,43,60.245003
-807.075239,40,60.309837
-909.891932,42,60.397779
-1006.79324,50,60.475593
-1009.678877,51,60.555691
-1010.313895,43,60.634481
-905.781508,40,60.693326
-808.309633,39,60.768636
-1007.625813,51,60.866385
-1007.639235,42,60.93134
-1008.986153,38,60.988668
-1009.865518,38,61.042526
-1010.517623,40,61.120317
-1007.531221,53,61.216712
-910.416966,46,61.292509
-1006.769456,39,61.35933
-1010.57739,53,61.439758
-1007.603315,43,61.51655
-1009.888603,40,61.612295
-1008.124088,44,61.691658
-1009.185587,39,61.749504
-907.314608,53,61.854759
-1009.547739,42,61.915596
-909.173963,43,61.981421
-1010.19816,50,62.046093
-1009.133883,39,62.107062
-1008.717194,52,62.183029
-1007.666553,39,62.241975
-1008.695259,64,62.358711
-1007.338512,63,62.45645
-1008.3244,81,62.60757
-1011.033098,46,62.675388
-1013.655115,64,62.771147
-908.874581,56,62.862089
-910.463896,45,62.946008
-1009.429253,48,63.018814
-909.072071,60,63.104585
-1009.49828,40,63.175975
-1009.615184,53,63.262743
-1007.483807,52,63.344524
-1007.198569,43,63.423585
-909.90279,46,63.488411
-1008.217185,61,63.598869
-809.970594,40,63.677571
-1007.022397,46,63.745903
-1008.325586,45,63.819413
-1007.142472,41,63.904848
-910.49371,68,63.994607
-1006.398296,40,64.058436
-1009.653932,45,64.145205
-1006.918538,46,64.213617
-1009.07772,46,64.301136
-1007.747627,48,64.380956
-1008.13666,42,64.449768
-1007.761817,55,64.537536
-1011.078742,43,64.598964
-1012.083779,55,64.695706
-1008.413486,42,64.76153
-1008.176773,50,64.832927
-907.980876,39,64.904735
-1008.440616,70,65.02919
-1007.471526,50,65.11806
-1007.209161,50,65.209814
-1011.147949,50,65.298577
-808.835072,42,65.356875
-911.328709,50,65.436663
-909.673856,56,65.52227
-1008.476246,52,65.597662
-1006.669338,52,65.689968
