#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-906.652818,53,29.601331
-1008.649594,52,29.669396
-1010.016033,50,29.733406
-807.066424,48,29.795765
-1008.296035,48,29.859691
-1008.141554,48,29.924621
-1009.399519,49,29.991659
-909.395438,54,30.063713
-1010.031214,48,30.130629
-1014.078733,50,30.192593
-1008.673009,52,30.25763
-907.496077,52,30.317702
-1007.160903,49,30.373655
-911.704731,47,30.435696
-1007.498302,45,30.490708
-910.441915,44,30.547722
-1009.389249,48,30.610719
-1008.608728,45,30.668706
-1007.335877,49,30.731647
-1010.357352,45,30.789776
-1010.566319,48,30.856722
-1012.843902,51,30.925746
-1009.77809,42,30.974743
-1014.334178,51,31.041701
-1007.397416,47,31.100745
-1011.729611,48,31.156755
-807.732511,52,31.220981
-1008.290137,47,31.27585
-1013.050866,52,31.340778
-706.48221,52,31.402747
-807.846655,49,31.467772
-1006.63907,39,31.521747
-1008.925608,51,31.590796
-1007.033309,43,31.643848
-1009.905234,39,31.69473
-1008.273865,39,31.750761
-1007.65151,39,31.80384
-1009.131338,35,31.847803
-1006.369936,46,31.905862
-1009.549102,49,31.977821
-1008.833618,39,32.030809
-1009.613239,51,32.089834
-909.116182,52,32.162893
-1008.006714,48,32.225785
-1008.447226,49,32.288908
-1008.941119,70,32.389854
-1009.290302,40,32.441809
-1008.871732,48,32.50389
-1010.882424,48,32.563911
-1008.581043,53,32.61981
-1011.703152,47,32.687896
-1009.409404,47,32.747872
-1008.834499,47,32.798892
-1006.727023,51,32.858851
-1010.600723,46,32.914873
-1008.516621,53,32.988898
-1008.466772,47,33.046933
-1010.869662,51,33.120914
-909.054066,46,33.172975
-1009.162987,39,33.22395
-1007.687809,47,33.283881
-1010.558364,51,33.35685
-1007.400748,40,33.408908
-1007.460976,51,33.476904
-1010.054696,45,33.538895
-707.411763,40,33.584873
-1010.856959,49,33.654919
-1008.621398,47,33.709878
-1011.269634,48,33.778912
-1007.526379,51,33.843931
-1007.023291,39,33.890949
-908.306746,50,33.962944
-1012.222126,44,34.031923
-1011.264665,46,34.10204
-1012.447097,50,34.167962
-1012.31784,50,34.228033
-1010.434729,47,34.290969
-1009.001149,51,34.357078
-1007.747747,44,34.409951
-1010.257556,47,34.47301
-913.451602,50,34.537904
-1012.121963,50,34.601927
-1011.067714,47,34.657943
-1007.847263,48,34.712987
-910.107336,46,34.771072
-910.930836,50,34.841007
-1012.244251,46,34.900965
-1010.836428,45,34.959026
-1009.658374,47,35.015003
-1007.939523,42,35.06504
-1012.435764,49,35.128022
